field_site_id,date,min_temp_c,max_temp_c
LENO,2018-11-22,1.3499999999999754,17.24999999999996
LENO,2018-11-23,4.749999999999955,15.24999999999996
LENO,2018-11-24,7.849999999999977,19.049999999999972
LENO,2018-11-25,3.7499999999999534,18.849999999999984
LENO,2018-11-26,-1.8500000000000145,12.649999999999991
LENO,2018-11-27,-2.6500000000000266,10.249999999999956
LENO,2018-11-28,-2.150000000000026,15.549999999999969
LENO,2018-11-29,7.249999999999956,20.65
LENO,2018-11-30,14.849999999999982,22.349999999999987
LENO,2018-12-01,11.649999999999991,26.049999999999976
LENO,2018-12-02,8.349999999999978,26.34999999999999
LENO,2018-12-03,1.3499999999999754,18.549999999999972
LENO,2018-12-04,-1.3500000000000143,11.950000000000003
LENO,2018-12-05,-2.450000000000038,10.549999999999969
LENO,2018-12-06,-2.450000000000038,13.450000000000003
LENO,2018-12-07,5.149999999999988,14.149999999999991
LENO,2018-12-08,5.449999999999999,10.450000000000001
LENO,2018-12-09,2.5499999999999647,8.549999999999967
LENO,2018-12-10,-0.45000000000003654,9.649999999999991
LENO,2018-12-11,-1.3500000000000143,13.249999999999957
LENO,2018-12-12,-0.5500000000000025,15.950000000000005
LENO,2018-12-13,8.450000000000001,16.849999999999984
LENO,2018-12-14,8.14999999999999,17.849999999999984
LENO,2018-12-15,7.349999999999978,14.149999999999991
LENO,2018-12-16,3.349999999999976,15.24999999999996
LENO,2018-12-17,1.6499999999999873,19.149999999999995
LENO,2018-12-18,1.6499999999999873,18.749999999999964
LENO,2018-12-19,5.749999999999955,15.74999999999996
LENO,2018-12-20,6.049999999999966,13.249999999999957
LENO,2018-12-21,-0.7500000000000481,9.249999999999956
LENO,2018-12-22,-0.3500000000000138,17.950000000000006
LENO,2018-12-23,3.349999999999976,21.15
LENO,2018-12-24,0.8499999999999754,16.24999999999996
LENO,2018-12-25,2.4499999999999984,21.349999999999984
LENO,2018-12-26,7.249999999999956,19.950000000000006
LENO,2018-12-27,13.34999999999998,20.65
LENO,2018-12-28,8.14999999999999,18.349999999999984
LENO,2018-12-29,7.649999999999989,14.149999999999991
LENO,2018-12-30,9.84999999999998,21.349999999999984
LENO,2018-12-31,2.149999999999987,14.950000000000003
ORNL,2018-01-01,-13.450000000000044,-5.550000000000005
ORNL,2018-01-02,-13.35000000000002,-1.0500000000000027
ORNL,2018-01-03,-7.650000000000029,1.8499999999999757
ORNL,2018-01-04,-11.85000000000002,-3.2500000000000493
ORNL,2018-01-05,-13.35000000000002,-3.550000000000004
ORNL,2018-01-06,-13.35000000000002,-1.8500000000000145
ORNL,2018-01-07,-11.85000000000002,2.4499999999999984
ORNL,2018-01-08,-0.3500000000000138,3.0499999999999647
ORNL,2018-01-09,1.8499999999999757,8.549999999999967
ORNL,2018-01-10,5.349999999999977,19.049999999999972
ORNL,2018-01-11,8.249999999999956,14.450000000000005
ORNL,2018-01-12,-4.25000000000005,14.149999999999991
ORNL,2018-01-13,-10.250000000000053,-2.150000000000026
ORNL,2018-01-14,-9.750000000000052,-1.1500000000000254
ORNL,2018-01-15,-4.850000000000016,7.049999999999966
ORNL,2018-01-16,-14.950000000000042,0.9499999999999981
ORNL,2018-01-17,-15.450000000000044,-5.8500000000000165
ORNL,2018-01-18,-13.85000000000002,0.6499999999999866
ORNL,2018-01-19,-10.550000000000006,7.849999999999977
ORNL,2018-01-20,1.4499999999999984,14.34999999999998
ORNL,2018-01-21,3.0499999999999647,17.049999999999972
ORNL,2018-01-22,2.5499999999999647,16.349999999999984
ORNL,2018-01-23,2.0499999999999643,10.049999999999967
ORNL,2018-01-24,-4.050000000000004,7.649999999999989
ORNL,2018-01-25,-4.450000000000038,10.749999999999957
ORNL,2018-01-26,-3.4500000000000384,13.84999999999998
ORNL,2018-01-27,7.349999999999978,13.74999999999996
ORNL,2018-01-28,0.8499999999999754,11.950000000000003
ORNL,2018-01-29,-1.1500000000000254,13.249999999999957
ORNL,2018-01-30,-5.050000000000004,4.8499999999999766
ORNL,2018-01-31,-4.850000000000016,12.649999999999991
ORNL,2018-02-01,-3.7500000000000493,10.450000000000001
ORNL,2018-02-02,-6.850000000000017,1.1499999999999868
ORNL,2018-02-03,-5.750000000000051,6.049999999999966
ORNL,2018-02-04,-0.850000000000014,7.249999999999956
ORNL,2018-02-05,-1.950000000000037,5.149999999999988
ORNL,2018-02-06,2.7499999999999534,7.349999999999978
ORNL,2018-02-07,-2.0500000000000034,10.349999999999978
ORNL,2018-02-08,-3.2500000000000493,9.049999999999967
ORNL,2018-02-09,-2.950000000000038,16.549999999999972
ORNL,2018-02-10,7.349999999999978,14.04999999999997
ORNL,2018-02-11,4.149999999999988,19.24999999999996
ORNL,2018-02-12,3.549999999999965,7.249999999999956
ORNL,2018-02-13,4.649999999999988,11.450000000000003
ORNL,2018-02-14,8.950000000000001,15.349999999999982
ORNL,2018-02-15,14.849999999999982,22.349999999999987
ORNL,2018-02-16,6.95,19.049999999999972
ORNL,2018-02-17,2.7499999999999534,9.950000000000001
ORNL,2018-02-18,2.249999999999953,16.149999999999995
ORNL,2018-02-19,11.049999999999969,21.74999999999996
ORNL,2018-02-20,13.549999999999969,25.549999999999976
ORNL,2018-02-21,16.74999999999996,27.04999999999998
ORNL,2018-02-22,13.74999999999996,25.749999999999964
ORNL,2018-02-23,14.34999999999998,26.65
ORNL,2018-02-24,13.549999999999969,22.249999999999964
ORNL,2018-02-25,9.049999999999967,14.649999999999991
ORNL,2018-02-26,2.7499999999999534,13.649999999999993
ORNL,2018-02-27,2.7499999999999534,18.549999999999972
ORNL,2018-02-28,8.749999999999956,12.34999999999998
ORNL,2018-03-01,5.349999999999977,14.950000000000003
ORNL,2018-03-02,0.8499999999999754,12.950000000000003
ORNL,2018-03-03,-0.05000000000000229,13.649999999999993
ORNL,2018-03-04,0.8499999999999754,15.649999999999993
ORNL,2018-03-05,4.049999999999965,14.950000000000003
ORNL,2018-03-06,2.0499999999999643,18.149999999999995
ORNL,2018-03-07,0.4499999999999979,5.149999999999988
ORNL,2018-03-08,-4.550000000000004,4.149999999999988
ORNL,2018-03-09,-2.5500000000000034,11.049999999999969
ORNL,2018-03-10,6.549999999999966,14.149999999999991
ORNL,2018-03-11,3.0499999999999647,12.950000000000003
ORNL,2018-03-12,-0.05000000000000229,9.749999999999957
ORNL,2018-03-13,-0.850000000000014,9.749999999999957
ORNL,2018-03-14,-1.8500000000000145,8.049999999999967
ORNL,2018-03-15,1.9499999999999986,20.149999999999995
ORNL,2018-03-16,8.14999999999999,20.24999999999996
ORNL,2018-03-17,10.049999999999967,24.15
ORNL,2018-03-18,9.549999999999967,18.149999999999995
ORNL,2018-03-19,10.450000000000001,19.24999999999996
ORNL,2018-03-20,0.5499999999999639,16.049999999999972
ORNL,2018-03-21,-2.450000000000038,3.349999999999976
ORNL,2018-03-22,-2.0500000000000034,10.649999999999991
